datetime,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,UK,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,KV,UK1,UK2,UK3,UK4,UK5,UK6,UK7,UK8,UK9,NO081,NO0A1,NO0A3,NO071,NO082,NO020,NO091,NO092,NO0A2,NO060,NO074
2010-10-22 19:00:00,1122.2,14733.4,3196.6,20451.8,9584.8,14595.8,16315.8,123727.6,7778.0,1978.8,63089.4,15969.030718935655,124195.4,86580.6,11274.0,4544.6,10687.2,7281.4,76120.0,2482.2,1569.4,1637.4,863.0,2025.4,26850.4,27642.5,41652.0,12671.0,13436.2,10878.0,35046.60354666465,3361.0,7031.2,1933.8,84.6,1436.8,7412.6,12408.0,10354.0,9965.2,31324.4,11537.4,2057.4,2153.5,2491.1,2426.7,2392.5,4363.4,1550.9,2161.6,1886.4,4540.1,2075.3,1601.1
2010-10-22 20:00:00,1202.6,14415.6,2896.4,20555.6,9090.2,14995.6,15558.6,116581.0,7189.6,1802.4,57825.8,15574.156973320274,131002.0,79803.6,10941.8,4279.8,10152.4,6716.4,68630.8,2259.6,1545.2,1484.4,812.6,2170.6,25150.4,26839.7,38628.6,11907.6,12353.6,10357.6,33447.34550056052,3124.4,6600.0,1841.4,78.0,1324.4,6832.4,11436.8,9543.6,9185.2,28872.4,10634.4,1896.4,2091.1,2418.6,2356.3,2323.1,4236.6,1505.9,2098.8,1831.5,4408.3,2015.0,1554.6
2010-10-22 21:00:00,1175.8,13493.8,2646.8,20258.6,8406.4,14541.4,14895.8,108361.6,6795.0,1686.8,53479.4,14766.53577507991,129288.8,72099.8,10146.4,3848.0,9834.0,6128.8,62712.2,2151.0,1466.8,1351.6,778.4,2122.2,23724.0,26053.3,35949.8,11146.0,11570.4,9999.2,32146.161415122446,2920.6,6316.2,1777.6,70.4,1196.6,6173.0,10332.8,8622.4,8298.6,26085.2,9607.8,1713.2,2029.7,2347.8,2287.2,2255.1,4112.6,1461.7,2037.3,1777.9,4279.1,1955.8,1509.0
2010-10-22 22:00:00,1031.6,12751.4,2390.2,18761.4,7822.0,13903.0,14129.0,100716.6,6324.2,1597.0,50683.4,14116.773955554563,116204.2,63929.6,9359.6,3529.0,9302.8,5636.4,56869.0,2027.4,1379.2,1261.8,707.4,1862.0,22186.4,25228.6,33691.0,10273.4,11196.4,9640.6,31462.416248206875,2747.6,6079.6,1713.8,62.4,1061.0,5473.4,9161.8,7645.2,7358.2,23129.2,8519.0,1519.2,1965.5,2273.4,2214.9,2183.6,3982.4,1415.4,1972.8,1721.6,4143.7,1894.0,1461.3
2010-10-22 23:00:00,930.0,12225.2,2207.0,17442.8,7565.0,14208.6,13817.0,96026.2,6028.2,1549.0,47618.6,13890.273533953954,112917.2,58020.6,8846.2,3374.6,8860.2,5360.8,53107.6,1970.2,1320.2,1221.0,634.2,1678.4,20869.4,24824.3,32283.4,9524.0,10944.4,8815.0,31329.803751420757,2620.0,5773.8,1567.2,56.6,963.0,4967.4,8315.0,6938.6,6678.0,20991.4,7731.6,1378.8,1934.0,2237.1,2179.3,2148.6,3918.5,1392.8,1941.1,1694.1,4077.3,1863.6,1437.9
2010-10-23 00:00:00,834.4,11167.2,2024.6,16966.6,7456.8,12816.2,12340.0,95348.0,5543.8,1445.0,43804.8,12818.30171103384,95504.2,55998.0,8264.6,2997.4,8088.8,5030.2,48883.2,1892.6,1528.8,1135.6,577.0,1506.2,20283.4,23870.1,30328.4,8953.6,11194.8,7117.8,28136.76248706149,2344.4,5644.2,1265.4,54.6,929.4,4794.4,8025.2,6696.8,6445.2,20259.8,7462.2,1330.6,1859.7,2151.0,2095.5,2066.1,3767.9,1339.2,1866.6,1628.9,3920.5,1792.0,1382.7
2010-10-23 01:00:00,805.4,10964.6,1968.8,16495.4,7369.6,13279.0,12418.4,94348.6,5495.6,1440.6,42464.8,12845.037171938951,90313.8,54447.2,8158.4,2945.6,7920.4,4720.4,48145.2,1884.2,1623.4,1148.6,577.0,1453.6,20002.4,23894.8,30188.2,8757.8,11081.4,6757.0,27997.45853401552,2386.2,5629.6,1201.2,53.2,903.6,4661.6,7803.0,6511.2,6266.8,19698.6,7255.4,1293.8,1861.6,2153.2,2097.7,2068.1,3771.7,1340.6,1868.5,1630.7,3924.5,1793.9,1384.1
2010-10-23 02:00:00,801.2,11059.2,1973.0,16385.2,7357.8,12949.6,12577.4,94414.4,5520.4,1475.6,41863.6,13048.106515442945,88911.6,52954.6,8164.6,2955.8,7933.4,4516.8,48021.2,1927.8,1617.8,1196.0,577.0,1446.0,19978.0,24006.0,30359.2,8441.2,11134.6,6824.0,28236.931559557423,2373.0,5648.4,1213.2,51.6,878.8,4533.8,7589.0,6332.8,6095.0,19158.6,7056.6,1258.4,1870.3,2163.4,2107.5,2077.8,3789.3,1346.9,1877.2,1638.3,3942.9,1802.3,1390.4
2010-10-23 03:00:00,831.6,11786.8,2096.8,16590.6,7494.6,13287.6,12434.0,93904.6,5686.2,1561.0,41798.8,13618.713346782935,91865.4,52352.6,8491.2,3076.2,8144.8,4495.0,48907.2,2062.6,1621.6,1286.6,577.0,1501.2,20138.8,24444.6,30849.8,8405.6,11347.4,6990.6,29043.55619597205,2388.2,5713.6,1242.8,51.2,868.8,4482.2,7502.8,6260.8,6025.8,18940.8,6976.4,1244.0,1904.4,2202.9,2146.0,2115.7,3858.5,1371.4,1911.6,1668.1,4014.8,1835.2,1415.9
2010-10-23 04:00:00,880.2,12751.2,2292.8,17336.2,7777.4,13345.8,13074.4,94967.2,6097.4,1611.2,42525.8,13658.966737359171,97381.8,53425.8,8720.0,3157.0,8738.4,4540.6,52719.2,2199.4,1647.4,1383.6,597.6,1588.8,21167.0,25011.0,31892.4,8431.2,11650.4,7539.0,30470.864093338212,2592.0,5968.2,1340.2,52.2,886.6,4574.0,7656.6,6389.2,6149.2,19329.0,7119.4,1269.6,1948.6,2253.8,2195.8,2164.8,3947.9,1403.2,1955.8,1706.7,4108.0,1877.7,1448.6
2010-10-23 05:00:00,901.2,13838.8,2645.8,18090.4,8206.6,12454.4,13605.2,99002.8,6667.0,1768.6,44753.6,14083.429729032456,101262.6,58963.8,9684.8,3407.8,9366.4,4807.0,57482.0,2431.6,1630.8,1558.0,673.0,1626.4,22565.6,25593.8,34161.6,8500.6,11900.4,8594.2,31416.792682798812,2879.4,6271.0,1527.8,57.6,978.6,5048.2,8450.2,7051.4,6786.6,21332.8,7857.2,1401.2,1994.0,2306.5,2246.9,2215.2,4040.0,1436.0,2001.4,1746.6,4203.7,1921.4,1482.5
2010-10-23 06:00:00,983.0,14558.8,2934.8,19050.2,9012.8,13171.4,14482.8,104819.2,7322.4,1899.8,46545.4,14487.916224636192,108397.8,66396.2,10687.2,3714.6,9750.6,5292.2,63337.8,2597.4,1558.6,1691.6,741.8,1774.2,24133.2,26594.7,36866.8,8591.6,12423.2,9311.6,33196.11173371344,3113.8,6552.8,1655.4,64.8,1102.0,5684.6,9515.4,7940.2,7642.2,24021.8,8847.8,1577.8,2071.9,2396.6,2334.8,2301.9,4198.0,1492.1,2079.7,1814.9,4368.0,1996.5,1540.4
2010-10-23 07:00:00,1038.6,14854.4,3093.6,20150.2,9359.4,13436.2,15062.8,109532.4,7679.2,1943.6,50520.0,14603.569622933584,113715.2,74317.6,11257.2,3880.4,9970.6,5944.4,67270.2,2657.4,1523.4,1747.8,785.2,1874.6,25481.0,27743.7,38323.4,9395.0,12374.6,9649.4,34435.24777019655,3188.0,6792.4,1715.4,72.6,1233.4,6362.8,10650.6,8887.6,8553.8,26887.6,9903.4,1766.0,2161.5,2500.1,2435.7,2401.4,4379.4,1556.5,2169.5,1893.2,4556.7,2082.9,1606.9
2010-10-23 08:00:00,1059.4,14947.2,3064.8,20729.4,9298.0,13574.0,15318.0,112312.6,7805.0,1939.2,53614.4,14531.473998020925,115201.6,78056.4,11650.2,3977.8,10104.4,6585.6,67088.8,2653.4,1408.4,1724.0,801.2,1912.2,25733.4,27986.8,38717.8,9945.0,12367.6,9593.8,34716.28893311024,3243.2,6828.2,1705.6,76.2,1295.4,6682.8,11186.4,9334.6,8984.2,28240.4,10401.6,1854.8,2180.4,2522.1,2456.9,2422.4,4417.7,1570.2,2188.5,1909.8,4596.7,2101.0,1621.0
2010-10-23 09:00:00,1059.4,15040.0,3064.8,20867.8,9154.2,13754.8,15477.0,114730.2,7730.8,1917.2,54482.8,14512.999494137059,116847.4,77676.6,11941.4,4060.8,10171.4,6843.4,65823.8,2638.8,1397.2,1685.2,796.8,1912.2,25641.8,27688.2,38735.2,10196.4,12261.2,9684.2,34589.151264173095,3264.2,6908.2,1721.6,75.8,1289.2,6650.4,11132.0,9289.2,8940.4,28103.0,10351.0,1845.8,2157.0,2495.2,2430.8,2396.5,4370.5,1553.5,2165.1,1889.4,4547.7,2078.6,1603.8
2010-10-23 10:00:00,1052.4,14384.4,3027.6,20841.8,9031.6,13619.2,15060.6,112668.2,7552.4,1910.8,54620.4,14395.543705216847,119850.4,76425.8,11964.2,4033.8,10111.0,6908.4,63284.2,2609.8,1541.8,1674.4,796.8,1899.6,25387.2,27029.1,38233.6,10552.4,12064.6,9524.4,33995.23382826096,3237.6,6748.4,1693.2,74.6,1268.4,6543.2,10952.6,9139.6,8796.4,27650.4,10184.2,1816.0,2105.8,2435.7,2372.9,2339.5,4266.5,1516.5,2113.7,1844.5,4439.3,2029.1,1565.5
2010-10-23 11:00:00,1058.0,13952.4,3019.4,20329.6,8876.0,13375.8,14780.6,108324.6,7418.4,1893.2,54722.6,14338.468002160993,112172.0,74920.0,11253.0,3874.2,9856.2,6932.2,60047.4,2539.4,1460.4,1653.0,780.6,1909.6,24849.8,26582.3,37953.2,10588.0,12009.0,9378.6,33631.05639060368,3062.4,6546.4,1667.4,73.2,1243.4,6414.4,10737.0,8959.6,8623.2,27105.6,9983.6,1780.2,2071.0,2395.5,2333.7,2300.8,4195.9,1491.3,2078.7,1814.0,4365.9,1995.5,1539.7
2010-10-23 12:00:00,1040.0,13755.4,3075.0,20037.8,8640.2,13055.0,14592.6,104921.2,7283.8,1875.8,53433.6,14346.879158400803,108619.4,72711.0,10539.6,3681.4,9731.2,6826.0,60186.2,2477.2,1441.8,1627.0,776.2,1877.0,24389.8,26442.2,36693.8,10220.0,11905.0,9114.8,33088.64289075221,2915.6,6369.8,1620.4,71.0,1206.8,6225.2,10420.4,8695.4,8369.0,26306.4,9689.2,1727.8,2060.1,2382.9,2321.4,2288.8,4173.9,1483.6,2067.7,1804.5,4343.0,1985.1,1531.7
2010-10-23 13:00:00,1027.4,13641.8,3042.0,19214.4,8506.0,12915.2,14532.2,103881.2,7186.2,1858.2,50632.0,14538.232962856488,104576.0,70902.0,10248.4,3569.4,9649.2,6607.2,59418.6,2437.8,1356.6,1607.6,773.8,1854.4,24129.2,26479.4,36030.2,10220.0,11719.8,8973.8,33007.939872830386,2913.8,6319.4,1595.4,69.2,1176.6,6070.4,10161.0,8479.2,8160.8,25651.8,9448.2,1684.8,2062.9,2386.2,2324.7,2291.9,4179.8,1485.6,2070.7,1807.0,4349.0,1987.8,1533.7
2010-10-23 14:00:00,1030.2,13744.0,2957.4,18831.8,8510.6,13391.0,14238.8,104089.6,7294.6,1875.8,49262.6,14880.536981973057,102739.2,71058.6,10165.2,3530.0,9621.0,6488.0,59376.0,2429.4,1288.0,1609.8,767.0,1859.4,24448.8,26689.4,35416.8,10099.4,11803.2,8867.2,33394.016621883544,2822.4,6382.4,1576.4,69.4,1179.2,6083.8,10183.6,8497.8,8178.8,25708.6,9469.0,1688.6,2079.2,2405.2,2343.0,2310.1,4212.8,1497.3,2087.1,1821.2,4383.5,2003.6,1545.9
2010-10-23 15:00:00,1042.8,13901.2,2912.0,19352.8,8659.2,13520.0,13782.0,108222.6,7887.8,1923.8,48861.8,15385.506754798813,103903.4,74773.0,10379.4,3561.2,9610.2,6559.6,60432.2,2483.4,1199.0,1646.4,764.6,1882.0,25407.6,26983.9,35283.2,9901.4,12025.2,8987.6,34354.54475227472,2809.0,6359.2,1597.8,73.0,1241.0,6401.8,10715.8,8942.0,8606.2,27052.4,9964.0,1776.8,2102.3,2431.8,2369.0,2335.6,4259.3,1513.9,2110.1,1841.3,4431.9,2025.8,1563.0
2010-10-23 16:00:00,1174.6,14556.8,3128.8,19679.0,9093.0,13849.4,14368.6,113567.8,8118.8,2092.2,48952.2,16234.582937363955,109856.6,81044.4,11748.0,3876.2,10117.4,6871.4,62992.0,2740.4,1186.0,1825.4,835.6,2120.2,25802.6,27704.7,37725.4,9863.8,12321.4,10223.2,35659.78426574908,2988.0,6636.8,1817.4,79.2,1345.0,6938.8,11614.6,9692.0,9328.0,29321.4,10799.6,1925.8,2158.5,2496.6,2432.2,2397.9,4373.2,1554.4,2166.4,1890.5,4550.4,2079.8,1604.7
2010-10-23 17:00:00,1263.6,14515.2,3477.6,20491.8,10354.2,14323.2,15239.8,119923.6,8130.0,2072.6,50113.4,16088.589296915816,117631.4,85398.4,12201.2,4446.2,10786.4,7066.4,70273.8,2775.6,1275.0,1838.2,897.4,2280.4,26680.0,28229.8,39979.4,10330.8,14033.2,11419.6,36525.00983728785,3195.6,6946.0,2030.2,83.4,1417.2,7311.4,12238.6,10212.8,9829.2,30896.6,11379.8,2029.2,2199.3,2543.9,2478.3,2443.5,4456.1,1583.8,2207.5,1926.4,4636.6,2119.2,1635.1
2010-10-23 18:00:00,1216.4,13634.2,3316.6,20498.2,10627.6,13705.2,14715.8,115858.6,7695.6,1958.8,54767.8,15377.24579777757,111737.6,88164.0,11515.0,4328.2,10344.0,7389.2,66524.8,2609.8,1260.2,1724.0,874.6,2195.2,26558.0,27385.5,38522.8,11850.6,14937.8,11139.6,35034.0317197522,3031.8,6786.2,1980.4,86.0,1463.2,7548.2,12635.0,10543.4,10147.6,31897.2,11748.4,2095.0,2133.5,2467.8,2404.2,2370.4,4322.8,1536.4,2141.5,1868.9,4497.8,2056.0,1586.2
2010-10-23 19:00:00,1152.4,12626.2,3095.8,19344.0,9960.4,13251.0,13815.6,109915.2,7217.0,1810.2,55135.2,15257.987618234545,106368.0,82703.2,10560.4,4004.8,9670.6,7133.6,61382.8,2367.2,1262.0,1562.4,819.6,2080.0,25226.4,26796.5,36104.6,11439.0,14047.2,10621.2,33570.022198657774,2911.8,6428.6,1888.2,80.8,1372.6,7080.8,11852.4,9890.4,9519.0,29921.4,11020.8,1965.2,2087.6,2414.8,2352.5,2319.3,4229.8,1503.3,2095.3,1828.7,4401.2,2011.7,1552.1
2010-10-23 20:00:00,1185.8,12404.4,2794.4,19043.6,9291.0,13074.4,13141.6,105839.0,6732.0,1665.8,51433.6,14997.992770893265,114068.0,76683.4,9805.6,3882.4,9029.8,6626.6,57297.0,2149.6,1263.8,1394.2,771.6,2140.2,24005.0,26143.6,33649.2,10708.8,12830.4,9811.4,32037.67871515215,2670.0,6125.8,1744.2,74.8,1272.6,6565.4,10989.6,9170.4,8826.2,27743.6,10218.6,1822.2,2036.8,2356.0,2295.1,2262.8,4126.8,1466.8,2044.4,1784.1,4294.0,1962.6,1514.3
2010-10-23 21:00:00,1106.6,11504.6,2571.6,18654.6,8791.2,12355.4,12418.4,98821.6,6244.0,1558.8,47901.2,14309.930150633063,112976.2,70179.8,9067.2,3509.4,8522.6,6072.2,53346.2,1985.8,1249.0,1265.0,732.6,1997.4,22596.2,25350.7,31390.8,10018.2,11754.6,9135.8,30627.403615538336,2428.2,5804.2,1624.2,68.6,1164.8,6008.6,10057.6,8392.8,8077.6,25390.6,9352.0,1667.6,1975.0,2284.5,2225.5,2194.2,4001.5,1422.4,1982.4,1730.0,4163.6,1903.2,1468.4
2010-10-23 22:00:00,980.2,10818.6,2309.4,17507.0,8018.0,12036.8,12033.2,92230.2,5854.2,1484.4,45077.8,13707.631284175215,101763.4,62699.2,8451.6,3088.6,7983.0,5545.8,48489.2,1886.4,1282.4,1183.2,673.0,1769.2,20981.6,24479.7,29090.8,9420.6,11025.8,8462.4,29234.16131367687,2315.8,5640.0,1504.4,61.2,1040.6,5368.0,8985.6,7498.2,7216.6,22684.2,8355.0,1489.8,1907.1,2206.1,2149.1,2118.9,3864.1,1373.5,1914.2,1670.5,4020.7,1837.7,1417.9
2010-10-23 23:00:00,883.0,10166.8,2121.6,16521.4,7466.2,11991.6,11751.2,87870.6,5572.0,1442.8,42484.4,13400.473882203569,97768.0,56489.0,8108.6,3024.4,7657.2,5192.6,44719.8,1838.6,1352.8,1144.4,609.0,1593.8,19939.2,23964.9,27844.6,8858.6,10500.6,7571.4,28491.206897431715,2228.2,5396.2,1346.0,55.2,937.4,4836.4,8095.6,6755.4,6501.8,20437.4,7527.6,1342.4,1867.0,2159.6,2103.9,2074.3,3782.8,1344.5,1873.9,1635.4,3936.0,1799.1,1388.0
2010-10-24 00:00:00,747.0,10696.2,2105.6,16501.4,6503.2,13556.2,11542.0,85433.4,5554.6,1395.8,42778.4,13140.328835643722,94583.0,58169.4,8186.4,2883.2,7237.8,5164.2,47361.0,1801.8,1281.2,1130.6,534.0,1348.2,19193.0,22987.3,28865.0,8780.8,10294.8,7526.2,28747.30717792234,2160.8,5265.2,1338.0,56.8,965.4,4980.2,8336.4,6956.4,6695.2,21045.2,7751.4,1382.2,1790.9,2071.5,2018.0,1989.7,3628.6,1289.7,1797.5,1568.7,3775.5,1725.7,1331.4
2010-10-24 01:00:00,740.8,10498.8,2014.0,16224.2,6349.6,13288.4,11354.4,84852.0,5449.0,1411.0,41746.6,13121.704132541285,93115.4,56160.4,8080.8,2844.2,7095.2,4982.2,46132.2,1822.4,1243.6,1150.8,515.6,1337.0,18871.8,23000.9,28858.2,8466.4,10292.8,6980.0,28648.151962435466,2169.8,5248.6,1240.8,54.8,932.0,4808.2,8048.4,6716.2,6464.0,20318.4,7483.8,1334.6,1792.0,2072.7,2019.3,1990.8,3630.6,1290.5,1798.6,1569.6,3777.7,1726.7,1332.2
2010-10-24 02:00:00,734.6,10301.4,1922.4,15947.0,6195.8,13020.6,11166.8,84270.8,5343.6,1426.0,40714.8,13103.079429438847,91647.8,54151.4,7975.2,2805.2,6952.6,4800.2,44903.4,1843.0,1205.8,1171.0,497.4,1325.8,18550.4,23014.3,28851.4,8152.0,10290.6,6433.6,28548.996746948604,2179.0,5232.0,1143.8,52.8,898.6,4636.2,7760.6,6476.0,6232.8,19591.6,7216.0,1286.8,1792.9,2074.0,2020.4,1992.1,3632.9,1291.2,1799.7,1570.6,3779.9,1727.8,1333.0
2010-10-24 03:00:00,748.0,10474.0,1978.4,16019.8,6620.2,12879.0,11392.4,84641.0,5432.0,1492.2,40341.0,13258.085023001066,92054.6,52273.0,8149.2,2823.2,7114.6,4749.8,45292.4,1906.0,1167.2,1226.6,497.4,1350.0,18613.8,23261.2,29164.8,8147.8,10501.0,6426.4,28809.55799827912,2193.2,5172.0,1142.4,51.0,867.6,4475.4,7491.4,6251.2,6016.6,18912.0,6965.8,1242.2,1812.2,2096.1,2042.0,2013.4,3671.8,1305.0,1819.0,1587.3,3820.4,1746.3,1347.4
2010-10-24 04:00:00,768.0,11138.4,2080.6,16179.0,6436.8,13000.4,11462.2,85637.0,5612.8,1556.6,40456.8,13656.563549862081,94877.6,51581.4,8215.4,2925.2,7393.2,4778.6,46704.6,2038.0,1289.4,1316.6,514.8,1386.2,18926.6,23625.6,29531.0,8096.6,10821.4,6640.0,29275.72945104866,2250.0,5198.8,1180.4,50.4,856.0,4416.2,7392.2,6168.6,5937.0,18661.8,6873.6,1225.8,1840.5,2129.0,2074.2,2044.9,3729.3,1325.6,1847.5,1612.3,3880.4,1773.6,1368.4
2010-10-24 05:00:00,827.2,11808.8,2198.2,16711.4,6821.6,13047.6,11991.2,88360.8,6060.8,1662.6,41348.8,13651.907374086473,98734.0,53324.6,8708.6,2971.2,7905.4,4927.0,48066.0,2162.0,1291.4,1441.2,570.4,1493.0,19588.2,24121.2,31247.4,8152.0,11256.4,7102.8,30109.93099810995,2440.4,5321.2,1262.8,52.0,885.0,4565.4,7642.0,6377.0,6137.6,19292.6,7105.8,1267.2,1879.1,2173.6,2117.6,2087.8,3807.5,1353.2,1886.3,1646.0,3961.7,1810.8,1397.1
2010-10-24 06:00:00,878.8,12931.4,2551.0,17281.4,7605.4,13162.0,12821.6,93873.2,6593.2,1757.0,41873.4,13861.285084770323,101060.2,57950.2,9669.6,3125.0,8648.6,5224.2,50877.2,2361.0,1315.8,1567.6,672.2,1586.2,20622.0,25303.1,33341.4,7744.8,11664.4,7820.4,30748.05259961745,2695.8,5540.8,1390.4,56.6,961.8,4961.4,8305.0,6930.2,6670.0,20966.0,7722.2,1377.0,1971.3,2280.2,2221.4,2190.1,3994.1,1419.7,1978.6,1726.7,4155.9,1899.5,1465.5
2010-10-24 07:00:00,955.2,13728.6,2815.2,18470.0,8331.8,13704.4,13662.2,102529.6,7168.6,1815.8,44214.4,14207.043685913955,107482.4,63706.6,10415.4,3422.6,9119.6,5818.2,58756.0,2504.8,1366.8,1667.2,783.6,1724.2,22420.8,26041.6,34954.8,8341.8,11837.2,8531.0,32328.25013395109,2935.0,5905.4,1516.6,62.2,1057.2,5454.4,9130.0,7618.6,7332.6,23048.6,8489.4,1513.8,2028.8,2346.8,2286.2,2254.0,4110.7,1461.1,2036.4,1777.1,4277.2,1955.1,1508.4
2010-10-24 08:00:00,1031.6,14230.4,2934.8,19378.0,8792.2,13556.2,14367.6,109155.0,7456.2,1830.8,48267.2,14473.647298872229,111980.2,72643.0,10891.8,3632.4,9450.2,6450.4,63302.0,2556.0,1425.8,1640.4,793.2,1862.0,23849.6,26585.3,35879.4,9111.4,11928.8,8848.4,33669.177414144644,3050.6,6324.0,1573.0,71.0,1205.6,6219.4,10410.6,8687.4,8361.0,26281.8,9680.2,1726.2,2071.1,2395.7,2334.0,2301.1,4196.4,1491.5,2078.9,1814.3,4366.4,1995.9,1539.9
2010-10-24 09:00:00,1050.8,14807.6,2934.8,19702.8,8840.6,13741.4,14845.4,112968.0,7610.4,1830.8,50658.6,14648.929786941135,114156.6,79812.2,11310.2,3802.4,9603.6,6881.6,64334.0,2575.6,1531.8,1663.4,829.8,1896.6,24676.2,26515.9,35975.6,9633.6,11853.8,8988.4,34262.080993047704,3091.2,6724.0,1598.0,78.0,1324.6,6833.2,11438.0,9544.6,9186.2,28875.6,10635.4,1896.6,2065.8,2389.5,2327.8,2295.1,4185.5,1487.7,2073.5,1809.5,4355.0,1990.6,1535.8
2010-10-24 10:00:00,1071.8,14678.6,2911.6,20372.2,8867.6,13643.8,14798.2,116735.4,7620.8,1838.4,51452.0,14715.618239985344,116912.2,82589.4,11239.8,3886.2,9709.4,7123.6,64088.8,2559.8,1505.2,1640.4,801.0,1934.4,25079.8,26581.4,36103.6,10081.2,11754.0,9112.2,34623.01408827597,3162.0,6790.2,1620.0,80.6,1370.6,7071.0,11836.0,9876.8,9506.0,29880.4,11005.6,1962.6,2070.8,2395.4,2333.5,2300.8,4195.9,1491.3,2078.6,1814.0,4365.8,1995.5,1539.6
2010-10-24 11:00:00,1087.0,13819.8,2875.0,19914.8,8803.0,13391.2,14275.4,114100.4,7555.0,1830.8,51548.2,14515.552880852716,119138.6,83661.4,10751.0,3780.4,9607.8,7317.6,63487.6,2538.2,1491.0,1632.8,797.0,1962.0,25249.0,27038.3,35918.4,10543.8,11687.4,8988.4,34694.795164518,2993.8,6750.8,1598.0,81.6,1388.4,7162.8,11989.6,10005.0,9629.2,30268.2,11148.4,1988.0,2106.4,2436.7,2373.7,2340.3,4268.0,1516.9,2114.3,1845.1,4440.9,2029.9,1566.1
2010-10-24 12:00:00,1091.8,13351.8,2830.6,19303.0,8616.0,12980.2,14068.2,109417.0,7538.4,1849.8,52695.8,14518.707064442642,109701.2,84870.4,9907.8,3548.6,9348.6,7274.4,60152.6,2502.8,1417.6,1642.4,776.0,1970.6,25003.8,27113.6,35044.0,10554.6,11624.8,8836.0,34575.16003744795,2791.2,6433.8,1570.8,82.8,1408.6,7266.2,12163.0,10149.6,9768.4,30705.6,11309.6,2016.8,2112.3,2443.3,2380.4,2346.8,4279.9,1521.2,2120.2,1850.2,4453.2,2035.6,1570.4
2010-10-24 13:00:00,1080.4,13058.2,2778.6,18812.4,8592.6,13465.2,14082.6,106069.6,7594.0,1912.2,51814.8,14683.025009556082,104494.6,83786.6,9717.4,3350.8,9262.2,7011.0,60727.2,2496.8,1403.4,1653.8,764.4,1950.0,24750.2,27458.7,34492.6,10132.4,11685.2,8647.6,34603.95357650549,2791.2,6177.0,1537.4,81.8,1390.6,7173.4,12007.6,10020.0,9643.6,30313.4,11165.0,1991.0,2139.2,2474.5,2410.6,2376.7,4334.3,1540.5,2147.2,1873.8,4509.9,2061.3,1590.5
2010-10-24 14:00:00,1091.8,13339.8,2782.4,18571.6,8853.2,13323.8,14326.6,104469.6,7577.6,2048.4,49222.4,15165.164501159496,100633.4,82628.0,10256.0,3254.8,9331.2,6886.4,59438.8,2559.8,1391.2,1828.2,764.4,1970.6,24771.2,27940.8,36296.0,9974.8,12057.8,8730.0,34967.31992855552,2744.4,6013.2,1552.0,80.6,1371.2,7074.2,11841.6,9881.4,9510.4,29894.2,11010.8,1963.4,2176.8,2518.0,2453.0,2418.5,4410.4,1567.6,2184.9,1906.7,4589.1,2097.6,1618.3
2010-10-24 15:00:00,1153.0,14337.6,2929.0,18710.8,9250.6,13381.0,14531.6,106663.0,8081.0,2046.4,48391.8,15706.33228566015,100124.2,84405.0,11393.2,3360.8,9724.6,7001.4,59122.8,2762.6,1350.4,1914.4,789.4,2081.0,25426.6,28758.3,39554.8,9776.4,13075.6,9320.4,36621.529024551135,2748.6,6009.0,1657.0,82.4,1400.8,7226.4,12096.2,10094.0,9714.8,30537.2,11247.6,2005.6,2240.5,2591.7,2524.8,2489.2,4539.4,1613.4,2248.8,1962.5,4723.4,2158.9,1665.8
2010-10-24 16:00:00,1227.4,15721.8,3316.6,20275.0,9944.6,15641.6,15263.6,118536.8,9456.0,2006.8,48225.6,15678.395231006494,111922.8,91627.0,12725.2,3990.2,10476.4,7753.6,65465.6,2867.0,1489.0,1828.2,895.0,2215.4,28292.8,28457.5,39879.8,9699.8,13956.2,10093.6,38127.30945441917,3054.6,6261.8,1794.4,89.4,1520.6,7844.8,13131.2,10957.6,10546.2,33150.0,12209.8,2177.2,2217.0,2564.5,2498.3,2463.1,4492.0,1596.7,2225.4,1941.9,4674.0,2136.3,1648.4
2010-10-24 17:00:00,1220.8,15549.4,3330.0,21739.8,10347.4,16723.0,15271.8,124218.2,9244.4,1899.0,52501.2,15428.76412974641,125970.2,101137.8,12700.2,4158.0,10437.4,8041.0,71001.8,2800.0,1478.8,1803.4,910.4,2203.4,29531.4,27859.8,39829.4,10712.4,14016.4,10233.6,37708.99205247764,3166.0,6734.2,1819.2,98.8,1678.4,8659.0,14494.2,12095.0,11640.8,36591.0,13477.2,2403.2,2170.5,2510.7,2445.8,2411.4,4397.6,1563.1,2178.5,1901.1,4575.8,2091.6,1613.7
2010-10-24 18:00:00,1200.8,14716.4,3268.4,21355.4,10102.8,15907.6,14972.4,120699.8,8666.8,1783.6,57222.8,14982.22185294362,124495.0,98839.4,12341.8,4206.0,10232.2,7533.2,71704.4,2668.2,1568.4,1717.2,897.0,2167.2,28749.4,27603.3,38632.4,12010.6,13529.4,10070.2,36769.55214787509,3178.2,6831.6,1790.2,96.4,1640.4,8462.2,14164.8,11820.2,11376.2,35759.4,13171.0,2348.6,2150.5,2487.4,2423.4,2389.2,4357.1,1548.7,2158.5,1883.7,4533.7,2072.3,1598.9
